pca-1,pca-2,pca-3,pca-4,pca-5,pca-6,pca-7,pca-8,pca-9,pca-10,pca-11,pca-12,pca-13,pca-14,pca-15,pca-16,pca-17,pca-18,pca-19,pca-20,pca-21,pca-22,pca-23,pca-24,pca-25,pca-26,pca-27,pca-28,pca-29,pca-30,pca-31,pca-32,pca-33,pca-34,pca-35,pca-36,pca-37,pca-38,pca-39,pca-40,pca-41,pca-42,pca-43,pca-44,pca-45,pca-46,pca-47,pca-48,pca-49,pca-50,pca-51,pca-52,pca-53,pca-54,pca-55,pca-56,pca-57,pca-58,pca-59,pca-60,pca-61,pca-62,pca-63,pca-64,pca-65,pca-66,pca-67,pca-68,pca-69,pca-70,pca-71,pca-72,pca-73,pca-74,pca-75,pca-76,pca-77,pca-78,pca-79,pca-80,pca-81,pca-82,pca-83,pca-84,CIHigh,CILow,MOS
386217.6863059458,-37229.05160606479,2618.1994183551296,603.051745183689,1103.7924264184583,8133.750324522751,9036.468176121336,-266.73895311148925,164.072285194884,48.076836097934354,-14.827340232162022,6.001363753152974,-7.306804766484953,-4.872009242981832,3.7346287306763113,-0.8335884251383261,0.09023075520235957,4.298371355221237,8.091123758509703,-7.776383564045752,4.570120245668725,-2.6114469045513538,-3.9199585911841344,1.53433330285112,1.071096989631847,-2.161067962230339,1.1502234221680874,-3.149067159101662,0.5793777760483524,1.8695855246295041,-0.004683785521136338,2.5575472457121373,-1.9053923144351164,-2.2541115743938676,-2.3974811822289612,-2.509752316160394,-2.096558763297048,-4.7947945771994345,-5.111494211081714,-3.326262170146459,-1.0402840785797105,0.6794118515352748,0.8279591201646405,2.725597196252011,-2.0857300304329054,-0.9228437698597844,2.924609661119567,1.1787282776519665,-2.0423467599811636,-2.223141678738815,-0.6226671243901677,-1.649921413949699,-2.0041273014274763,-2.2585209293057336,-0.4635067834926909,-2.5583297330847388,-0.40817423057360075,0.148369825473085,1.4087095482618737,0.14267251899340225,-0.10423377390272125,0.37829133161278716,-0.9282553527126389,-1.3383159187629494,0.34455355418632644,0.17437641134205706,-0.06456615747512298,-0.016039884862230878,0.0354652745071975,-0.4261644425226136,-0.22574507322947088,0.020085109840745307,0.12019982803433263,-0.5138752756348078,-0.2652990248968047,-0.11772468384177559,0.21484817965480466,-0.5969258065083152,-0.4061841523454325,-0.9354961581366334,0.31994364973863876,-0.3075386519665909,-0.161446377855323,-0.22128788808193692,2.692561138,1.950296004,2.321428571
216089.48208071644,-23656.942361438814,20048.952872207203,-33869.24849749142,-38890.5436187486,-23529.523560838534,-4136.746243538381,372.51119375195196,26.863075075728812,57.65785888347339,-38.770969133156505,7.745288772839933,8.539321972244885,5.786163522937601,-9.03347274205216,-9.763317219549876,-32.28030812020057,1.4166467030457637,9.458900731631093,-21.81298746528848,-5.026648381940267,-13.915987799012392,-0.6563696559754745,-1.0930789182579317,30.21992351817106,10.97298154140709,-14.392568557313584,-4.250040232542209,-14.57929772945829,-5.0655872909471045,-4.2819641834433515,-1.8672677206614368,1.5562925351566161,6.150456151301186,-17.45585362355275,10.079854677723784,3.3171925231638046,-2.196132052881019,-0.07665817188144108,7.782505730166592,-1.58864556023233,0.48773440419692937,18.027459921981,11.528982983843058,-2.707094383518407,-1.7441311965186699,-6.538281674561623,13.116979664746632,3.346430406403388,10.85702954501205,-1.717989330359288,-0.2655803750301266,-2.6595056310328538,-1.0247037749159003,-2.0861151902263377,1.6050348819751517,0.19565930403550322,1.874314769552949,-2.1433832398122368,0.07263705244970023,-3.6562697397517363,0.9791857539890652,-0.3787587460416779,0.44947312173735665,-1.1003015823968547,-0.5914809846031239,0.22465468204294428,0.7118228572140197,0.616806505730417,1.1529365240919587,1.491543405401268,-0.0170040365402887,-0.047483518983338316,-0.09209821128725731,0.7222122656603486,-0.3531941307237716,-0.6378907364245456,-0.22041157550933754,0.03773536498296205,0.18010203658977172,-0.3823612952092105,-0.12339271200672841,-0.07919748763630131,-0.13029975487494322,2.986568337,2.293431663,2.64
43566.18165511425,3740.3625775695527,-14774.153173958775,35625.04043198835,-12291.00825522729,46.98797273324731,-7457.201436953142,-628.9251309026114,-216.3071670689372,-21.93910616107231,-56.215112612211136,-38.91277980292613,16.14420965499343,4.773396054845539,-10.855508906758597,-0.3362830508281398,-1.4177147946571695,9.10192585143294,0.3812326846285167,-0.9169274025384414,3.8719672294620016,12.583609967783348,-3.4654934744455193,-1.0866206471954454,-1.5330906906983093,-3.816332472872185,4.532183287322078,-3.8691796975182813,5.163282115601094,-3.650640188889563,-5.161529062388935,4.653887797389543,-4.664476957680348,-6.996136215239579,-1.2508295600023704,1.8046553819932802,3.1160081881469774,-6.2158793485405255,-0.07689810973038014,-2.22497834425916,-1.050298642321956,-3.2442583314063587,-0.4448746990974758,0.5335535756451006,-4.85326538258297,-2.7940758767704117,0.6799984420019224,-0.22910859778760043,-0.5883019339292684,0.7459906452161568,-3.04173669568526,-0.088349461260452,2.8038023151138987,0.6111129563761849,-1.57106511376475,-0.2773908545943888,0.40717592121735946,1.272179311266636,0.1592692297697968,-0.24527815632636502,-1.3385824813397698,-1.917233506574957,1.4798475634337944,0.8884965157597391,0.2528537347949124,-2.0662987524093075,-0.6463537080429398,-0.4478477426868518,0.19980603410883743,1.0531201446684457,-0.7539203190537311,-0.24116941111073292,1.2975981826835081,0.1359381613046876,0.007836256445120884,0.27447483830298774,0.2536053907208059,-0.3761498785586228,-0.5979851923394846,-0.294834237399948,0.10289748723383976,0.4711701845895202,0.1241228144316945,-0.9086522159453,4.625796982,4.159917303,4.392857143
446900.39699384663,-12433.825912071243,-30047.306096160264,-6979.597634437049,1941.6121556192786,5961.056783815921,2148.5770374509502,640.4610525059562,121.89868655634449,59.846989757185256,22.599379045362824,-4.813773779129399,5.1943345200177635,-3.9055206722212157,12.661081108433155,3.324492459390614,0.7668096121290893,2.3126048985214194,-1.2733404809697582,4.107499482173982,-2.8478442765164216,2.2177722255994796,-0.8697531800935334,1.5261944897770654,-0.7316086134634133,1.334372147982855,2.3615898826795076,-2.1656493963685843,1.1886251630472047,-0.4197454747855363,1.5166090781917856,-0.9539744914792343,4.639911440280621,-0.7583280755686147,1.003919387798736,-2.047409918894242,-0.04832225172700153,1.3214643857268626,0.6298975192911308,0.6208186496493813,0.48608758848527567,-2.2409557591547076,-0.5165914560020431,-2.027647690072243,-1.648063066677886,-0.11861935971495334,0.5994949092756665,0.043815050650965345,-0.49666211157846424,0.5854292589703575,0.622653999855792,-0.11649486004320685,-1.1738220447565548,1.3602395027641552,-0.39095808239960683,-0.7649069687570498,-2.304141149173846,-0.5537872388217135,-0.8253941492542232,1.0543330593964853,-0.16240630370692832,0.9229722500486081,-0.17425741051724153,1.27694295272038,-0.3155794587202749,0.7454663681100328,0.364641841349328,0.14451557255779657,0.11395208868042461,0.22318845325591574,0.5320747233295915,-0.891736233630954,0.2956953317487639,0.16031636084220577,-0.015044367592311958,0.16746021980110815,-0.28855651639527835,0.004841615213682273,0.3294259638794761,-0.6359015030425397,0.3483722677087305,-0.1644182432633398,0.02874218507365023,-0.1299003851765357,4.751477668,4.284236618,4.517857143
-120360.2144303604,10134.504422074378,-15464.959965841648,22522.003356326073,-7584.0766909103195,-2545.447962683113,-3576.8105060886764,394.2799169813325,16.6340587752191,22.81931700501461,12.076920535977308,-19.452364733752713,8.178205997836116,-5.849690202704259,-6.169608834991965,-18.200989237635987,-9.840050235996975,7.877683557737243,5.516020428115895,9.129777908062511,-18.451747375027907,9.151055985342516,-0.5923488387828544,3.1000570305000505,-7.1517401100744316,-0.20777885120009523,-3.4393169014025187,-2.6537242110443513,4.275640778470993,-3.4782229061793903,1.8835245740120794,0.17014632580908404,-6.5277648631638785,-8.024257399230908,0.7991612663749799,0.7553838458110257,1.0088177319529719,-1.807492048912877,-2.257812430382643,-0.29386540288820123,-3.434921094275044,1.0982428371306237,0.5834937728575719,0.2538263189879259,3.3079078643763316,0.05627147687325579,2.4499756139636193,1.9587885277202453,0.912703966201219,-1.669289806767998,-3.5100271996055654,-3.4969111842347087,4.150314804295486,3.1814696952515193,-0.4397121479347836,1.844114431660139,1.589331028561782,0.2562014638821948,4.577464432082311,1.3519107623787279,-5.6821651529765616,0.07170351688868952,2.3483034671984893,-1.3557045211906615,-1.9871655795242027,3.9546543742481104,0.09840315910391277,-0.5161233213259512,3.231851795226909,0.14187693574998467,0.6669078858239333,0.9302274157462989,-0.5815833520735164,-0.1596919055898795,-0.7829604598111272,-1.2797585804559017,1.5808162547865448,-1.7869375004814316,1.1196965508989896,0.5697367803432675,0.2568409750398506,-0.38046799940385834,-0.41812764615464204,-1.656495582724934,3.531309226,3.020414912,3.275862069
-163367.9424092974,21797.332188098386,-32191.98993111578,-5952.286664872515,1586.649146947167,-4124.777660066156,872.6567483242205,450.7675716099969,-236.08846230606983,18.799236483393415,8.170552756328583,11.035399638944561,9.664499857813134,-7.603536138809522,15.341410936652737,5.153890374141336,3.525803306542385,1.6802742090506186,-4.176605777083033,1.6215931749418384,-5.947923098159856,-4.831444103029679,3.772113921638622,-3.634503812868312,-0.15725667623332232,4.375583805070555,1.3682731328756312,-0.2617518263420872,-0.7688037305451847,-2.677762024569738,0.44315198290993424,-2.358225003764522,2.679078477879269,-1.6937960605702533,1.7935324512424982,-1.1370740661127012,-0.19352595377472556,3.344101270979844,0.7960523571846763,0.7534856583220356,-0.2167384282801196,-3.1264695920865493,0.7624588851203112,-1.2753647702887965,-1.2525576162431762,0.44679698385292177,-0.2828623970645749,-0.511085371851931,-1.0657173953777472,1.3657509081399477,0.06586529388604091,-0.004810483998074449,-1.9825581732460011,1.1253154211200453,-0.2784757068838413,-1.6124122963304954,-1.671328638400273,0.06255717723946279,-0.05132736682601179,0.3239262024766915,-0.35569743642452845,1.6472441309340582,-0.9844157791239887,0.998659029899815,-0.38392198707305103,0.16851738172938865,-0.26560073461917605,-0.08366701685156623,0.12670503838917166,-0.02740606739303108,-0.02275043454758948,-1.0050876801031574,-0.10299475339059982,-0.12156809881774015,-0.2961644826799743,0.022324748972909373,-0.0019547519599121487,0.05029908034542393,-0.18782869064023883,-0.31914025191436923,0.5294111889966038,-0.21989619086464307,-0.4442854467579604,0.2676148587694965,3.369995498,2.880004502,3.125
-208889.81068729376,-10423.582690034857,18617.65368208767,5631.350897984875,811.4602819872457,517.5143993555707,16578.644108299664,-303.23312287240657,-126.75817805670535,-17.649713914384318,-2.212773873652728,8.285908765198219,-5.659339819314035,-7.532160347340522,5.820898044349127,-8.289000424732098,3.0742613042262645,0.020160300183685798,2.882361161918576,-2.2456399436261045,0.11470347056097342,-8.50082357042047,2.781287060489453,-4.198408300173339,0.6212705016794611,0.5331030412602674,-2.8447144273263243,0.26503969418226453,-1.2936271794733654,-0.171514169651982,0.2531827239601863,1.4363308201081761,-3.442060333831499,-1.4414271492606423,-0.4395060931882879,2.467138151241557,0.45625192554316785,-0.2522239500442491,0.8708895624704102,-1.1171858835564743,2.6065330969533713,1.1317604879436916,1.3917641019577651,0.18383314465559214,1.2801932815607726,0.09199993202203796,-2.177306305377686,0.8834325186485993,-0.9841241549644073,-0.8745435235155916,-0.31995987102280593,0.28655156830357537,0.42651356311394717,2.0729175789690677,1.538901930337224,-0.24684525435024537,-1.0402804284267226,-1.8787011165212841,1.9930307035290606,-0.5618106543721765,0.726880921328919,0.5286860720453559,-0.8799260923562411,-1.4254118649431708,1.0616927801266587,-1.4506119465201575,0.3924764323889769,-0.5465956499436017,2.485450100878351,-0.3076230097992662,-0.3490495656678244,-1.1068379638468573,1.6577253312631446,1.9737077021673184,0.49900753360673383,1.1328670760063633,-1.0536235879384548,-0.14042129010862783,-0.5538161016861594,-0.1238807352350248,-0.7314085960232317,-0.0735703248624987,0.06957090536867415,-1.3428006134342474,3.24043084,2.828534677,3.034482759
-162708.44575793878,-27985.137869965205,15460.28610180655,5042.935985792683,66.87064208760432,-257.406854898181,6039.703594694554,525.3201559630177,-21.105871588435736,-13.28593720138602,14.099172311561619,9.192742664867755,-7.494132395872353,7.112566483977807,2.0327527576675273,-4.001654152295052,1.3789827617029529,5.09034292618669,-2.127764865982879,4.547393508366108,-6.174552419728032,-5.537271837155388,1.9913120223110239,-6.547475800287805,1.9675576028128738,2.5004819665477998,1.5920716807169044,0.4604425597533855,1.2502860151761768,-2.345827909113622,5.644321110882006,-0.3279357048326783,0.7147100018894336,-2.853521887241946,-1.5328928747027013,-1.1324237954889862,2.2416492057666675,-1.687918499793868,0.6052772485971856,-1.100653087169443,1.1684267148853122,1.5262047082822952,0.4930545419991551,2.6530211433689317,0.4672875240856405,-0.07648052406431058,2.812536197187543,1.0530406118545022,1.7011493317142274,-1.3178425036971435,-1.6627778567099192,2.947950305460543,-0.19786261659805496,0.16939592642790718,2.3114223812341543,-3.3985116098797015,1.126894953897464,-2.7768930496689417,-1.9800090656129923,-0.05652200391690658,0.6379030545062458,-1.100881214735663,4.027677937264836,2.575767928774506,1.0721435290348427,0.9223834133270874,-1.0600782673211824,0.711370719331816,-0.4013632381081941,1.5159379917991063,-1.3471152839523908,0.4806935142175306,0.08412630810037104,-0.18880262809286222,-0.4513798073734969,0.3299236935188635,0.9524488719408081,-0.972432049543756,-1.3292325110519652,0.6287610234421795,2.3644301406198114,-0.651046731609733,-0.30131770603460084,0.27848870572062945,2.558665314,1.941334686,2.25
-111409.41792087018,7566.273027124966,-13194.476860766184,-10196.169546694855,1645.6606475438548,24020.3061567904,-853.0334106832763,-435.30207462478694,-165.14931186331063,-65.63445664180584,20.500772878394937,-33.43104382557605,-0.7390700869253365,6.485801015730415,-20.63573040554643,10.591642703750693,-2.6776339502796964,-14.432921421236065,-6.560766888080384,-2.9160751846626103,-0.5815288592439527,1.7701798049779631,1.879454134959758,-0.9959488675258376,5.278153572817315,2.1502820448993964,4.6218712690409465,7.164601677805912,2.0962164138176482,-1.9868842610844981,-1.0387470942730377,-0.3287181056349503,6.013770593820578,6.57158323381754,2.0931776049330724,-0.04098219484943766,-1.7487351908625697,0.3549546031798661,-6.187189232449101,6.162843923581729,0.9772873666384497,2.9385027505692225,-2.066922786772931,-2.05244012954696,0.6768591535880834,-4.730257226835221,-2.9016320417148833,1.5745094077005284,2.7671089514431726,0.4677875011133209,0.5445237038421106,2.162650824787259,1.1365517829320517,2.386606673156349,2.6543721213275355,0.4577508441343811,-0.8417809596056833,1.17683416312343,0.37996931708442155,-2.862556040817951,-1.3552097111008314,1.4760640560492353,1.0120162566347568,-1.3022698189579016,-1.5952566445867473,0.7391014844885127,0.9644421261791354,0.4867588191075898,2.0679909552096722,-1.1469969041839418,0.7145108825092517,-0.4801971641314767,-0.5744405097699659,1.5816834882278807,0.47884903280228514,0.7149410327906776,1.2776122739542155,-1.2956302111095674,0.4985845933214798,1.3759197928585167,-1.5870598491633048,-0.5122420396961093,1.3658714543886805,1.8047270896074707,3.388944946,2.921399882,3.155172414
97204.7485108948,-4979.347650116641,-33942.18420779371,-6844.768339546283,1163.1774161851674,-995.1747963934966,-7270.813269589342,-612.1652701780239,232.95937854665826,-76.46632914262214,15.306174981710955,14.884818776817498,-1.8249119047583382,16.458221756988664,6.650814570557585,-4.945944656212865,14.248059775809574,13.045579731405732,3.6761649066261315,2.2738886473716495,-4.297477453287171,1.8229083232970815,-18.050173129330634,1.4354609782925076,10.385199381333116,8.846556504734243,13.739958965444005,-0.11571161938298404,3.629529846920314,2.697095220553476,9.609960510815988,-5.258209604674768,4.739271741094129,1.0845293044392197,7.63041760995415,-0.45431934632066984,7.0743367765591465,-13.234020598304495,-1.2654870108725536,4.6735306480687155,15.691285640994739,-8.75746284873455,5.476902768531272,7.783705499852426,5.881689896426758,16.89910987468722,-1.2259817118923964,0.6191988699773666,-1.8732270475987303,-2.5684963182780276,-6.56272628385593,-1.1179978099074748,2.996563845154912,-2.4025513305523147,10.482604195590865,-2.502020262021769,-0.5173258659949977,2.742371929863287,-0.2883952733402503,2.836592773900344,1.6182998758691587,-1.2412739092132625,2.0581406194799343,-0.429765323231676,-0.9934582153709368,-0.8116332059995087,-1.2836798310364765,-1.485183418040544,0.02416648222160987,0.6941404635284908,1.4858266703031537,0.8915385968544617,0.5958879568812814,0.2356915584154617,0.9367106910674119,-0.5469395861135464,0.09168174855145445,0.8436307960605943,0.8242908271612003,-0.37473657984587644,-0.3646132537398786,-0.5021906070388144,-0.007115081861459188,0.46312224099624477,3.002162168,2.354980689,2.678571429
-191644.61798483308,527.3264533827014,1790.402047303977,1786.1402923820353,1091.358878248327,-966.8832707170255,11589.16983336657,617.1341954720756,-243.11419269430766,0.07323449810432427,6.401951363017372,19.06199778617375,-1.6409317800473668,-1.3175672453050042,8.990296675929772,1.6650538911897184,-1.7979685840893762,4.738141777361531,-0.1316323916414917,-1.8250330138042272,-2.9496063500935863,-2.767656807936237,1.1608233481558796,-3.0336651047790455,0.08581002029753869,3.106771252692458,1.0387029577246365,0.04993330629975403,-1.3939057153494394,0.314637344626175,3.3783326804468525,-1.6629782330544323,1.1223845716174907,-1.1945463622841417,1.5579491197039759,1.2355987156425488,4.153006532795782,-0.5165633237543379,0.8862943384698578,1.1540230504052584,2.448899866735174,-1.7905194435098533,0.6178976505415608,0.3684795130975042,-0.11063084692953741,-0.7926077708563383,-1.4290900570648337,-0.08382665202508283,1.9285593100101823,1.0969243832001623,-2.249458082212764,1.1303467636331133,-1.2700903699892914,-2.286240732500479,1.325630264353567,-2.035855189936375,0.15730691466952318,3.295231289012652,-0.720716364314764,-0.8416178427644202,-0.06305656511022588,0.3328543512871893,1.3139882067475086,0.012220390845940217,0.4000114036410618,0.6531372551751872,-0.5404760163108692,-1.3641707347770673,0.4630686732828175,-0.18495866075536843,-1.4830411746291516,-0.05348562588962751,0.13678021634790782,-0.2264869900374649,0.3743729398670462,-0.013940990025570855,1.1248958127171844,-0.8938575511790761,-0.8690451393317173,-0.07974165747661822,-0.7908648324560759,2.0256264006736555,-0.776688887911301,-0.5688563450595951,3.094947531,2.491259366,2.793103448
632550.9162240347,39636.769784009295,-1546.293268020476,-8841.07195127228,59048.29020220583,-7900.235408920148,21173.810137798435,10.373017555697738,-210.38601933891206,-53.570012354690064,7.29455410181434,-48.62968059690534,12.212178902655886,-20.07658048512734,-17.415314792903075,12.935142953648047,12.400526997301084,-2.910251789855493,-4.340731226236263,-7.259925514813817,-5.297059225127733,15.080602553944166,4.334752592862996,2.5460144834811302,-8.37016307538068,5.872892830228092,-13.61484227740575,1.1438879794993484,-3.3854510024161018,5.901947168718041,5.942488114573069,1.3371197931824443,-3.2027755788579833,-1.6627954774375575,-5.698818677316316,0.04350019278329528,4.868232238636306,-2.1836971473566473,-8.646663578912024,-1.0008276714358981,4.5231618106680465,0.6355264022329814,1.9846290641874231,3.659843432770484,2.7030782536919618,4.250483216930431,-1.8219695625060195,3.3301468651800135,-2.7998586507487517,-1.6401612728648813,-0.5487126035207824,-1.6834599630166258,-2.7515643752369945,-0.4002841774237821,-1.5536206466442375,-1.1101049990638259,-0.9215710860685516,-1.3213275942837412,3.419693186652823,-1.5264229816179382,-1.2902494599347507,-0.9166267110809134,0.34633216513185905,-0.34843556450653557,0.9851425030722136,1.3177981588236556,0.7328470107402812,0.971388233756265,-1.2343857467392947,0.34953168378762517,-0.5286214488481907,-0.1347813934311808,0.6653868642092344,0.29587343616266726,0.7075096862151696,-0.8101694804488379,-0.6132575541276886,0.009056904934356434,-0.48257402488277856,0.3963115154468718,0.1745071906310644,-0.6229301081491574,0.9087411356426222,0.15005049577520815,4.756993215,4.311972302,4.534482759
-26717.79814592116,-36667.71102989085,-3831.7859878524077,438.99882701376873,-340.0749133596906,-763.3845797258252,-7908.284908053043,324.39646950260476,-13.540115094163122,-42.25975710595593,-28.0367694441723,9.880701485920552,-1.5299630128672264,13.197332685954109,-0.1911337381099432,3.4311785794543597,-3.4950604644809524,2.2245834217788145,1.3421833470360918,0.408026068256976,1.2551526170797904,5.513568825159071,-0.7685457698102007,-1.4854574648723802,-2.181529528258183,-7.167027918421411,-0.49561607615850894,-0.4029483520171425,4.913744244257037,1.0286278057172311,3.0562924590588985,1.0422762717942593,-1.792663183083306,-1.777884171834145,-2.188307662692161,1.3163620158821532,0.8363783017118089,-0.8054248577549307,-0.16363476937138305,-0.21341081929077754,-2.1886314400711577,-0.06194829677687756,-1.5981325582694057,0.08475835848744347,-0.6016308568409454,-0.4580787845495024,2.700539744464332,1.1172388081565612,-2.6465593352427206,-0.09361148219264298,0.0065293882552025125,0.4250553275779866,-1.9860026831848252,1.2566603799831204,1.0517789588710165,-1.779431891553589,-0.9782413045785465,1.8811089948487865,-0.9149619541696433,-0.7117943620396722,0.05128669638924896,0.24749634510234267,0.44586075506040207,-0.45020975415010783,-1.2714648740627703,1.032329475686316,1.2297197624499805,0.6094590001393676,1.0053750045503693,-0.7096779837141671,0.007289749921129106,0.7469047525702665,-0.6102952807139582,-0.9637015647134238,-0.224105423677255,0.7860923543435324,-0.6341630744002387,0.17383328681576257,-0.30635857176720716,1.168277444549179,0.054753450822758516,0.2411944430986453,0.1706325224282267,0.9364455903655237,4.373132173,3.780713981,4.076923077
52139.93679653556,-9887.385123787437,-35769.55001414476,-7059.3168983879605,690.7202763207719,-2377.9619874102054,-12627.966801170294,275.20756701203976,-42.89203821327953,-34.00780153846975,-11.943581860163174,0.46056821197311487,12.280958137924056,7.314585506499707,3.5806492367150193,7.387276003587009,1.4535935451415265,0.7231804654366293,-0.8042549619840165,4.153243990780508,-0.7726438992830512,5.217079330573603,-1.7680963477534182,-0.39981574682812215,-1.190571990745295,-2.0963521433633043,1.0357066815406715,-0.8735213589411618,1.005460702647739,-0.9337191474759622,0.6148950108936269,-2.167877473475202,1.9052606309720628,-2.352928983177676,0.7408361700146417,0.3523405399708962,-0.12187395012637066,2.7158371071632748,0.5106617710243617,-0.5338110227149703,-0.41416476117190926,-1.9163209825165959,-0.6808210691628708,-0.9416549542890553,-1.735022714723085,0.42172800427004875,1.945022063884081,0.8214165347942237,-0.898195662744275,1.8210418237295294,-0.2648054277449937,-1.1550343288426923,-0.9975770860104384,1.3392762695348948,0.8680604266426799,-0.7424592575027456,-1.3579479699913335,-0.5015739269911242,-1.1576445288571047,0.05997833266792331,-0.05089314868546492,0.6895429507945421,-0.947256691380878,0.6896613806414278,-0.6425900157923132,0.1282015431910467,-0.17757588945442848,0.3950996583597472,0.03931571248382732,0.10527943454279967,-0.1960617656273363,0.09759851053235521,0.40588098540318884,0.12370969319592892,-0.19257880597116608,0.3515923231089163,-0.07871758998160137,0.17743432699975012,-0.3845389126449629,0.07455796800056937,0.3242029766940999,-0.12686472564054466,0.09876831722273698,-0.2771157948592114,4.655644914,4.137458535,4.396551724
50030.00805463143,-10113.997947690532,-35856.49758971007,-7070.235058568278,668.2179192101155,-2441.944983102055,-12881.309331454475,274.72895610646395,139.7741577076831,-50.99456025860899,-18.223683695067436,-0.6449472924105235,13.212484417786344,7.152107219209504,4.622596526424526,3.343654990421505,4.01088890541954,0.9177602493112013,-0.5021276686033095,4.386049271018254,-3.7249549363011774,1.186470080982677,-0.13967635031586328,-5.986585702984707,-1.3726886408885481,-2.131461825390803,-3.2525572770981097,-3.040587062070888,2.4910815409122375,1.3759663103752957,0.0015360483122355303,-2.52768688486767,3.447743568045866,-8.023853047985432,0.0961544222173179,1.9428978727515072,-5.093130714338935,4.184756589552715,4.116639075607809,-3.007662273338502,-0.8296460349109065,-2.290599323281319,1.9671693318009218,-0.6514955380442411,-4.902934569333689,0.18331281629284474,1.219570824250073,2.7540296197862606,-0.7305447464859054,3.2982902967776075,-1.444708966793319,-0.22202963024250078,2.13876545969681,-1.5632575391754906,-0.8024525964731927,1.1401783552786207,-1.8077275578147665,-1.0145336735985109,-0.41471310749247225,-0.3315234333315724,1.1813510600445574,-1.3804217705377773,-0.8242957062594494,-0.10027545921310396,0.6223218734655143,-1.3325914438362136,0.8338301324236685,1.1893321680897353,0.7607526870129943,1.2367534265134699,-0.25747321509572557,-1.9691980039565133,-1.1219431342700814,0.5501927832550638,0.8351691783462667,-0.1777840159689032,0.8378342209641072,-0.8403852792595413,1.6946402134290195,0.7568686482041751,0.3733498061585552,-1.5890440135762258,1.954489066636726,-0.277387178723795,3.599130983,2.900869017,3.25
-190106.43981239223,695.2418077847224,1854.476688790625,1793.5134807800216,1108.153867418206,-915.4386237070456,11788.662119720566,-377.9786296165857,-230.9286689905395,-0.3221854562112087,12.695290996482775,7.7391518945780895,-2.1114355248988943,-8.515440111667434,7.902357859765077,-5.097156831389358,1.8920619735608204,-0.8381123861409229,-0.5779728280323948,-0.5191967411906547,0.6156732710109875,-8.086082007844348,1.491815194879718,-0.12552040250517613,1.5039884836679147,2.5575682053406426,-0.6067864990478593,0.7603296806730475,-1.4779530241508958,-0.4811252367180044,-1.607051108776065,-0.9711922138113044,-0.5429781811310317,1.1225500030084443,1.0020291532945091,-0.38504053100218866,1.0170039328312335,-0.4253413991082242,-0.5651963877103261,-0.5099140451961637,-0.6787491470710475,0.7362085372191185,0.5292438882945689,0.2611536015076173,1.321094041154614,-0.46078924650249914,-0.47050795374921117,-1.172261041869038,-0.1485743010409847,-0.8710813873644363,-1.2519831760037679,0.010505176242105396,-1.5182202129309366,0.5174851873396238,-1.3618662325499573,-0.725772417020184,0.5803927949522263,2.533615344161657,-1.1638718533034405,0.13184163440350335,0.5007325550583306,1.0801201299504581,0.7731636363193796,0.06742852171667671,-0.11560233137601539,0.7731979903487878,-0.3886198377876467,0.043704153030554645,0.171606302820625,-0.4502911816909783,0.2549809243264918,-0.0901201267432426,0.2261732153038052,-0.6940574719986566,0.6089438368026047,-0.2688483513747997,0.16209738600222764,0.3183040549621519,0.025795920452783967,-0.32158414952183295,-0.37795471325752533,-0.39844586216846706,0.39995330822085956,0.06989664241134655,3.448905722,2.930404623,3.189655172
-125345.11971585712,-14842.065660352768,-550.0972767849364,1293.4060038198718,560.8143237261975,-1119.0146444198845,3469.91477111756,-505.62609282273286,-147.9919563206575,3.59274821551121,8.184548998954924,6.667884093103346,-3.8273244368907138,-3.3633931068223495,4.1826533001083614,-6.369863762050268,1.403007158870167,0.4398057237198424,-0.004608782005821284,0.987175225351521,0.9144747668704298,-6.739492103904513,1.7003567755502276,0.6570474286352664,3.0380321970839366,0.754835349074952,0.04167279739170424,0.7121113473053744,-0.39091674237098484,-0.6664507877459807,-1.9439364107989872,-1.129679903435616,0.28071050479772897,1.7256628139680683,0.9617918838045845,-0.7472606305077027,-0.8374233155472725,-0.884280905224422,-1.382202752196578,-0.6568069060233951,-1.1628097219352762,1.5860802353565313,0.03968366063158384,-0.3432863353506052,1.0247184207379103,0.1841903530967606,-0.3037191892790653,-1.2668735265903324,-0.22050123891729814,-1.19144109031986,-0.9790754755356116,0.2645571672001393,-1.0367299872425055,1.3929787448407747,-0.8535968193587056,-0.723500754940643,-0.2599254727437318,1.6926984647196355,-1.1456286165955456,0.15106592190271567,-0.03042477693856639,1.0957560214246953,0.1971160498412929,-0.17653129722498928,0.18287166489274295,0.3954183362878502,-0.8678442503452485,0.0715267581722391,-0.29830313388086843,-0.38303991031998647,-0.11021026705483965,0.14829786260600888,0.09603057661819686,-0.5831517562214691,0.9290789870521229,-0.44454031875873234,0.0588224020604108,-0.02735097125124222,0.32462193321897526,0.37540322247617475,0.20417869435626346,0.1727222927634877,0.0633287200069053,0.6861653450719192,3.954853907,3.366574665,3.660714286
